analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y
161,661,31.9819449657,7.2031198897,0.6420554588,7.2050255855
162,662,32.0767051272,7.2978800513,9.4547695035,0.6425947498
163,663,32.1172727494,7.3384476735,6.1853946225,4.6231528775
164,664,32.2286195023,7.4497944263,1.9126462405,1.1260625301
165,665,32.2887810356,7.5099559596,8.1013312310,8.5801145503
166,666,32.3138167146,7.5349916387,9.6562421403,0.6421546349
167,667,32.3320350144,7.5532099384,2.8649317401,3.5345598001
168,668,32.3625690136,7.5837439376,3.0011846633,9.7820210697
169,669,32.3969737221,7.6181486461,2.9998403153,6.7011257704
170,670,32.4038964007,7.6250713247,3.8679571103,6.8831632510
171,671,32.4229064160,7.6440813400,3.1787918896,0.6474490673
172,672,32.4501001232,7.6712750472,8.1717688988,6.1038229255
173,673,32.6141543781,7.8353293022,2.3920653251,3.8323827346
174,674,32.6461215833,7.8672965073,2.8304293979,5.9799782644
175,675,32.6481117667,7.8692866908,1.9721232920,4.6976460873
176,676,32.6819317672,7.9031066912,1.5415313799,7.1027866895
177,677,32.7439198310,7.9650947550,4.3512657989,3.5966541822
178,678,32.8432436057,8.0644185297,7.5189217607,2.8656772250
179,679,32.9231192549,8.1442941789,1.8648560694,1.0290912102
180,680,32.9301140946,8.1512890187,1.0268719983,7.8386567795
181,681,32.9328269861,8.1540019101,3.5465105448,4.8384736382
182,682,32.9439960729,8.1651709969,0.7349022453,6.2456225166
183,683,32.9785473268,8.1997222508,0.0962983648,8.1993317383
184,684,32.9954208209,8.2165957449,3.4504552003,1.9049340600
185,685,33.0851218761,8.3062968001,7.2951570872,4.7942986024
186,686,33.1488200771,8.3699950012,4.9263584160,5.3692444412
187,687,33.1534924815,8.3746674055,7.6391300059,5.1186843937
188,688,33.1618118448,8.3829867689,1.8615104571,5.8283766462
189,689,33.2145043852,8.4356793093,7.1174564774,7.0739643312
190,690,33.2685556514,8.4897305755,1.6256067484,8.1316918937
191,691,33.3713267945,8.5925017186,0.1948139691,1.5129912058
192,692,33.5162792494,8.7374541734,6.9233861782,3.8888149353
193,693,33.5352457348,8.7564206588,2.7607593829,8.8748539827
194,694,33.5859410885,8.8071160125,9.9800040700,9.1285282041
195,695,33.5875640628,8.8087389868,3.4417082754,8.2609884375
196,696,33.7734619717,8.9946368958,8.0559971693,0.3294656368
197,697,33.8192448911,9.0404198152,0.1733685365,0.9175787374
198,698,33.8256255818,9.0468005058,0.3968741101,5.6078901837
199,699,33.8275559041,9.0487308282,5.9690242368,0.5775991220
200,700,33.8307117251,9.0518866491,4.1414962242,7.5336462357
