analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y
102,602,50.4565993805,6.2005011140,9.1510264484,0.2426730496
103,603,50.4981619963,6.2420637298,8.7361419332,6.1175959056
104,604,50.5787574234,6.3226591570,0.0042310850,8.3838136384
105,605,50.6358460018,6.3797477353,4.8791478509,5.0799967542
106,606,50.6664201502,6.4103218837,7.0291636332,3.6352435941
107,607,50.6895395566,6.4334412902,0.8452719656,3.7658728645
108,608,50.7347685659,6.4786702995,1.0638455157,9.0951140465
109,609,50.8264113008,6.5703130343,9.0603814544,8.2409728744
110,610,50.8478726435,6.5917743770,2.3435096311,7.4005635794
111,611,51.0988081753,6.8427099088,2.3124928964,0.3372717255
112,612,51.1204839800,6.8643857136,5.6956265757,9.0446000871
113,613,51.1291814395,6.8730831731,6.3269087621,4.5689235150
114,614,51.2257289478,6.9696306814,8.1437907950,0.1165615103
115,615,51.2583634853,7.0022652188,0.6616574636,6.9505197305
116,616,51.4766055007,7.2205072342,4.9330772539,0.7844237857
117,617,51.4825954662,7.2264971997,0.0213776121,4.2025470080
118,618,51.5082738961,7.2521756296,5.7289078787,1.7814958482
119,619,51.6449852236,7.3888869572,9.6592265673,4.4597806743
120,620,51.9549428370,7.6988445706,4.1108267236,1.6988262376
121,621,52.0453930860,7.7892948195,7.4562408762,4.0635440679
122,622,52.1410068203,7.8849085539,9.0055669688,6.6763975095
123,623,52.1514306521,7.8953323856,1.4637241396,0.2204317866
124,624,52.3730254117,8.1169271453,7.7272062523,7.6253937875
125,625,52.5135326814,8.2574344149,8.2193869656,5.2075932698
126,626,52.7240010535,8.4679027870,0.9736976336,0.3934456334
127,627,52.9053025637,8.6492042972,8.1331280514,8.6874534336
128,628,52.9505006092,8.6944023427,1.9581718044,2.4646590879
129,629,53.0542054901,8.7981072236,5.1573230199,1.6849356992
130,630,53.1025750608,8.8464767943,2.9372840305,2.1346116792
131,631,53.1361137789,8.8800155125,2.7740272369,0.1858224069
132,632,53.2304778568,8.9743795903,5.5434960441,7.0989162707
133,633,53.2368036251,8.9807053586,5.9778088335,6.0320559784
134,634,53.2661736421,9.0100753756,3.5682759381,8.2606479499
135,635,53.2867216751,9.0306234086,0.0110413397,2.2575122387
136,636,53.4462332493,9.1901349828,4.7318246517,7.8734022711
137,637,53.6254325446,9.3693342781,5.3173484515,3.8881729652
138,638,53.6274378609,9.3713395945,3.6009377018,7.2208573999
139,639,53.6567703461,9.4006720796,8.2435449284,6.6477801397
140,640,53.6760134532,9.4199151868,1.6189028415,1.4102679310
141,641,53.7016593572,9.4455610907,9.3283420941,6.6313569343
142,642,53.7795905275,9.5234922610,3.9141417268,9.8994135110
143,643,53.8521706430,9.5960723765,2.8021810696,5.1670733314
144,644,53.8969572439,9.6408589775,0.5196028695,1.6252715971
145,645,53.9066308447,9.6505325782,0.8422961194,8.5955494232
146,646,54.0417457604,9.7856474939,8.4915719838,8.7254408603
147,647,54.0622746762,9.8061764098,7.1406636903,7.3844173895
148,648,54.0999077247,9.8438094582,6.0831447909,0.2570891315
149,649,54.1263060001,9.8702077336,3.3713843827,3.8175058465
150,650,54.1413163467,9.8852180802,2.9714644145,9.6473279528
151,651,54.2502682863,9.9941700199,2.2596684347,5.8749410769
152,652,54.2721625208,10.0160642544,3.4515686059,9.0219631413
153,653,54.3495780839,10.0934798174,7.3700109157,1.4554747302
154,654,54.3558248747,10.0997266083,9.1377997531,9.7879929957
155,655,54.3634260501,10.1073277836,6.3726248112,2.5614099529
156,656,54.3803080303,10.1242097639,8.9918063739,1.0748011198
157,657,54.4507290850,10.1946308185,7.8145300046,4.0573219072
158,658,54.5034678481,10.2473695816,4.8861568459,7.7495421651
159,659,54.6673818282,10.4112835618,8.8718880830,3.5316985961
160,660,54.6702120192,10.4141137527,8.6416146665,4.0931902023
161,661,54.7589042367,10.5028059703,2.6167071255,0.7014634925
162,662,54.9964270685,10.7403288021,2.2408213697,1.1201500350
163,663,55.1491478501,10.8930495837,7.6201856521,2.5046904990
164,664,55.1605085277,10.9044102613,1.8298701815,4.9276658106
165,665,55.3092942487,11.0531959823,6.2991902803,1.2267425331
166,666,55.3247940346,11.0686957681,0.1101892197,5.1448692412
167,667,55.3300411284,11.0739428619,0.7230658566,0.8841238688
168,668,55.5277511395,11.2716528731,0.8775079893,3.8878151210
169,669,55.5391885352,11.2830902687,1.9974924528,2.5613867469
170,670,55.6949167402,11.4388184737,1.4365738891,6.6759241289
171,671,55.7212226477,11.4651243812,4.8452421857,8.6612931348
172,672,55.8087358781,11.5526376116,3.5003386776,2.3608255182
173,673,55.8769627204,11.6208644540,4.6159590752,2.0658902538
174,674,55.9394610777,11.6833628112,9.6917516595,2.4787420372
175,675,55.9790150483,11.7229167818,9.3065776962,1.6421891563
176,676,56.0711412767,11.8150430102,5.8925877856,9.4695414838
177,677,56.0924271085,11.8363288420,5.6890912105,0.6109814437
178,678,56.1103964702,11.8542982038,7.5547183501,4.6414268810
179,679,56.3148113534,12.0587130870,4.0333783034,8.6255095946
180,680,56.3270074558,12.0709091893,9.3391599922,6.2225947461
181,681,56.3380771271,12.0819788607,2.6989000439,7.9360590346
182,682,56.5105478736,12.2544496072,0.0812548015,2.2430547297
183,683,56.5163494709,12.2602512044,9.0400240474,0.0125754578
184,684,56.5905473705,12.3344491041,4.1492643810,5.0778999354
185,685,56.6241019095,12.3680036430,7.0477365811,0.4682715182
186,686,56.6322989289,12.3762006624,2.2992392156,0.1967841801
187,687,56.6689929148,12.4128946483,6.2354230007,4.6613470448
188,688,56.8040720961,12.5479738296,4.8049671577,5.3434728371
189,689,56.9056232110,12.6495249445,6.5768072981,3.7535151521
190,690,57.3259876910,13.0698894245,1.1449974203,8.6985179107
191,691,57.3964162348,13.1403179684,3.2315511910,1.5980170741
192,692,57.5578510079,13.3017527414,4.2250173181,2.8621679386
193,693,57.6174783402,13.3613800738,8.0242539935,0.0489321432
194,694,57.6683398684,13.4122416019,4.1258041303,9.5403472288
195,695,57.8201966554,13.5640983889,9.0359135349,9.7796582215
196,696,57.9133316723,13.6572334058,3.7856922114,4.2219820914
197,697,58.0392480491,13.7831497826,8.4527273383,4.2033393862
198,698,58.0974013156,13.8413030492,0.4069056173,7.0493911965
199,699,58.2116081506,13.9555098841,5.4442532452,2.2486691968
200,700,58.2453071031,13.9892088367,3.8663534239,4.5504342082
