analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y
154,654,68.1831073663,11.8241635518,5.0530335514,7.9989912610
155,655,68.2069879191,11.8480441046,2.0326214551,8.5968199148
156,656,68.2230545523,11.8641107378,5.8814912839,5.1576427556
157,657,68.4279629653,12.0690191508,4.5965990711,9.1836775723
158,658,68.4544817159,12.0955379015,8.6263642766,8.1936967941
159,659,68.6919986245,12.3330548101,5.6971148188,3.2036018953
160,660,68.9314305377,12.5724867232,6.5134024368,6.5793569665
161,661,68.9524637237,12.5935199092,7.2675547180,0.2685769953
162,662,68.9673982269,12.6084544124,5.2451050091,6.9428948146
163,663,69.3316768468,12.9727330323,0.0552296823,1.2212854613
164,664,69.5613827808,13.2024389663,9.0613992555,1.5947252676
165,665,69.5667774245,13.2078336100,6.8684130630,0.0453876192
166,666,70.3651298437,14.0061860293,6.0101247278,2.2657373652
167,667,70.3756277721,14.0166839576,0.0455022891,0.1673495759
168,668,70.7733026410,14.4143588265,6.2207072893,1.3355590208
169,669,70.9202178815,14.5612740670,4.3531480442,0.2953286437
170,670,71.2221486910,14.8632048765,9.3372125618,5.4483985502
171,671,71.5181037044,15.1591598900,5.1386255244,2.0644127812
172,672,71.5298737011,15.1709298866,4.9932899628,2.3717129783
173,673,71.8201598548,15.4612160403,5.1745574887,2.3388604433
174,674,72.1258303773,15.7668865628,0.0579259402,7.8106474237
175,675,72.2378226280,15.8788788135,0.8797085226,6.7313712802
176,676,72.6115703860,16.2526265715,5.1663198916,8.1926639253
177,677,72.7345613836,16.3756175691,3.2000872576,1.6853094862
178,678,72.8580832788,16.4991394643,0.3771069094,9.9153648219
179,679,72.9549913817,16.5960475672,3.3852581460,5.7201663519
180,680,73.5457234582,17.1867796437,0.2454708265,9.4091521390
181,681,73.5957131015,17.2367692870,8.4733143382,1.9789912403
182,682,73.6110268950,17.2520830806,6.0557441489,0.1317723658
183,683,73.6514847159,17.2925409015,0.5212618115,1.7380929995
