analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y
179,679,123.7310081602,29.1230063084,2.6598521638,8.1236865346
180,680,123.8482112005,29.2402093487,1.8323912884,2.5850387090
181,681,123.8676619566,29.2596601048,1.6992553746,6.3911987228
182,682,124.3232052830,29.7152034312,1.4697976805,2.9672882241
183,683,124.3451899870,29.7371881353,2.0009143253,9.4211252631
184,684,124.5063767175,29.8983748658,7.7685782323,6.9768327094
185,685,124.5390569039,29.9310550521,7.9214797216,6.3818811642
186,686,124.6015366512,29.9935347994,4.5815096105,7.2479952067
187,687,124.6677258089,30.0597239571,9.5282077758,2.3238332197
188,688,124.7136729974,30.1056711456,2.4640509328,2.7222533720
189,689,124.9080262075,30.3000243557,7.9516996246,5.0068297835
190,690,124.9483217184,30.3403198667,4.6304796900,2.5715270929
191,691,125.0668552919,30.4588534401,1.2411809593,4.1986500549
192,692,125.0927255081,30.4847236563,8.1870059898,2.6642901157
193,693,125.2654288424,30.6574269906,7.7026334855,2.2749883619
194,694,125.2816111836,30.6736093318,0.0397841405,9.5557776666
195,695,125.3411649416,30.7331630898,1.9816008909,9.5624663419
196,696,126.4681172811,31.8601154294,7.7895339944,0.3416867980
197,697,126.6582949013,32.0502930495,6.6083544450,8.3678353140
198,698,126.8558830660,32.2478812142,6.7158030161,6.9886326195
199,699,126.9646588383,32.3566569866,0.4078274593,3.9362442879
200,700,127.1743161273,32.5663142755,3.9985952582,4.9662995763
