analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y
145,645,58.1156976567,11.1428583335,1.7824978227,0.3104792196
146,646,58.2982397108,11.3254003876,7.5810902500,9.0324717072
147,647,58.4320864166,11.4592470935,3.9780224941,8.0213124774
148,648,58.6042490817,11.6314097585,6.4481034104,5.0737557617
149,649,58.6538649968,11.6810256736,7.7425704612,7.1110075905
150,650,58.6653474887,11.6925081655,7.8210406789,8.3933047940
151,651,58.6991586894,11.7263193662,7.1805694787,6.8977494425
152,652,58.7639321741,11.7910928509,3.2443486700,7.3115656383
153,653,58.9333428200,11.9605034968,4.9530981636,8.8066401452
154,654,58.9433808099,11.9705414867,3.1829467956,5.6173702072
155,655,58.9759140855,12.0030747623,2.5960394538,9.9956388710
156,656,58.9854435739,12.0126042507,4.5878886916,5.5320851603
157,657,59.0083594107,12.0355200876,3.9783077097,6.4654157862
158,658,59.1216028708,12.1487635477,8.9055259292,6.8737373876
159,659,59.1720791812,12.1992398580,7.1972723384,2.2951794924
160,660,59.2129787227,12.2401393996,4.2368386123,7.0490421534
161,661,59.2998151670,12.3269758438,8.2767333912,5.5264933179
162,662,59.3364135043,12.3635741812,5.2723376352,7.3221035595
163,663,59.3969824390,12.4241431158,3.2041796469,0.5216279420
164,664,59.4150375127,12.4421981896,3.5966541822,2.7439198310
165,665,59.4210442755,12.4482049523,1.0820163919,9.9304119049
166,666,59.4800166979,12.5071773747,5.2268970395,8.1740996181
167,667,59.5349511226,12.5621117994,9.2032280435,2.7797534637
168,668,59.5515215708,12.5786822476,7.6066887901,9.5288028900
169,669,59.6413278274,12.6684885042,5.5524095239,7.6897226121
170,670,59.8192445873,12.8464052641,2.5536495425,1.1510236362
171,671,59.8680863744,12.8952470512,7.1027866895,2.6819317672
172,672,59.9291286950,12.9562893718,7.2682585455,6.2022230086
173,673,59.9833407521,13.0105014289,0.9392691180,7.6722001316
174,674,60.1162315363,13.1433922131,8.6436217164,9.2421917845
175,675,60.1652634690,13.1924241459,4.4242369504,8.3930098037
176,676,60.2787513644,13.3059120412,4.7106100874,6.5171280229
177,677,60.3029778798,13.3301385566,4.1927418871,3.9994288515
178,678,60.3211282627,13.3482889395,2.1399030701,2.0997015831
179,679,60.5567040375,13.5838647143,5.1399499305,5.4347971929
180,680,60.5577610871,13.5849217639,2.8048531727,3.3629903399
181,681,60.5847174013,13.6118780781,8.6494625108,7.2440889190
182,682,60.8061801408,13.8333408176,3.6670539910,9.9632347112
183,683,60.8286908314,13.8558515082,9.4497434525,8.6048699027
184,684,60.8695519488,13.8967126256,6.3769356757,5.8341682176
185,685,60.8774682498,13.9046289266,6.2726028716,6.8817582924
186,686,60.9605070262,13.9876677030,4.1776258873,4.5185973664
187,687,61.0825575610,14.1097182378,7.1624407351,5.8902205197
188,688,61.1518539266,14.1790146034,2.5974209227,7.4723161654
189,689,61.3365159780,14.3636766548,4.5487963307,7.3619644427
190,690,61.6278908180,14.6550514949,4.0266694948,8.4425040024
191,691,61.6827306275,14.7098913043,0.7960482516,8.6437467927
192,692,62.0826889939,15.1098496707,3.8337021530,1.3077961924
193,693,62.2422992894,15.2694599662,3.2563238396,0.3309265609
194,694,62.2730016533,15.3001623301,6.8104646942,9.5786233400
195,695,62.3502749555,15.3774356323,4.8029781517,5.5804956289
196,696,62.6547167295,15.6818774063,9.3098561810,8.2427400549
197,697,62.6554060283,15.6825667052,5.8693986888,9.2892494344
198,698,62.6577075910,15.6848682678,3.4133024002,6.7141072617
199,699,62.7394943586,15.7666550354,8.0548769390,7.6618278675
200,700,62.7670053806,15.7941660574,5.3500423020,4.2629537710
