analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y
152,652,64.2435522282,10.7162175710,0.7348476540,5.0578370646
153,653,64.2583142038,10.7309795466,9.7045515014,9.0124047555
154,654,64.3190485979,10.7917139407,7.0839748921,9.9628923183
155,655,64.6873627997,11.1600281425,2.7688810018,7.9835896174
156,656,64.7443682471,11.2170335900,8.8734538494,4.3472664590
157,657,64.7451552264,11.2178205692,2.8255721863,5.4340917090
158,658,64.8922992570,11.3649645998,4.9666128935,9.9565694216
159,659,64.8987049988,11.3713703416,3.2640380274,5.9430500012
160,660,64.9713030131,11.4439683559,4.2470168708,9.4713913626
161,661,65.0133154631,11.4859808059,2.2015086839,9.8436752095
162,662,65.0248983295,11.4975636723,6.4985722805,4.6323509890
163,663,65.0541512502,11.5268165930,5.9489163286,3.9526371981
164,664,65.3410733144,11.8137386572,0.6142594983,1.2722072679
165,665,65.3411588017,11.8138241446,5.8519606596,3.2126511691
166,666,65.3674128467,11.8400781895,1.2358501543,3.9147885973
167,667,65.4668593163,11.9395246591,7.4032461466,0.4673142677
168,668,65.5369752710,12.0096406138,2.4273783510,4.0650359596
169,669,65.5732961753,12.0459615181,4.1077170101,5.9593132067
170,670,65.8220191296,12.2946844724,1.5059344777,9.9292586848
171,671,65.8717509934,12.3444163363,5.1500377220,8.0675300042
172,672,66.0218849056,12.4945502484,3.8880013589,7.9142489267
173,673,66.2417514920,12.7144168348,8.9042327296,6.1142844884
174,674,66.3194906151,12.7921559579,4.8274067034,7.3757394456
175,675,66.4288502187,12.9015155615,1.6963667465,8.6612604653
176,676,66.6276645480,13.1003298908,3.5447400378,3.5791646383
177,677,66.6278499194,13.1005152622,7.3670556478,5.9699627036
178,678,66.6500007713,13.1226661141,9.8732040495,0.9793881104
179,679,66.6763447550,13.1490100979,3.9026848176,9.1394810795
180,680,66.7207886008,13.1934539436,7.8933424354,5.0055602533
181,681,66.7831935151,13.2558588579,0.0979636020,7.3286420185
182,682,67.0897968654,13.5624622082,5.7353338580,6.1491893836
183,683,67.4667450431,13.9394103859,6.1179068143,9.6340745134
184,684,67.5575386425,14.0302039853,3.2051491160,6.2843176645
185,685,67.6239365677,14.0966019106,2.2640573933,5.1451701020
