analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y,in_T_zone
220,720,18.2091307241,4.2865448501,5.2971446546,2.4825000915,1
221,721,18.2113855561,4.2887996821,9.1062779680,7.5832571026,0
222,722,18.2168355399,4.2942496658,8.7229506208,9.3535864498,0
223,723,18.2822859623,4.3597000883,3.2665814774,3.5592343958,1
224,724,18.2973841326,4.3747982586,2.5288980130,0.6203696841,0
225,725,18.3205977104,4.3980118363,4.2745747721,7.3462986489,1
226,726,18.3503159599,4.4277300859,5.9204855967,3.0548794101,1
227,727,18.3866171391,4.4640312650,8.1741229124,2.4191672525,0
228,728,18.4063840072,4.4837981331,2.1804239035,0.0482105201,0
229,729,18.4084706524,4.4858847783,4.9994952964,1.8870591090,1
230,730,18.4476851779,4.5250993039,0.8249749457,2.7372457510,0
231,731,18.4498145141,4.5272286401,5.1929845097,9.0098906581,1
232,732,18.4672377568,4.5446518827,1.3130867952,1.8417166202,0
233,733,18.4797154429,4.5571295689,5.2004958054,9.6860964642,1
234,734,18.4920058804,4.5694200064,6.8170859891,9.1377288099,0
235,735,18.5016062823,4.5790204083,8.5154533677,9.5997778095,0
236,736,18.5154089430,4.5928230690,8.3419671281,3.1639177125,0
237,737,18.5160217887,4.5934359146,7.0867703815,9.5385034460,0
238,738,18.5332365969,4.6106507229,5.6338024222,4.9991162149,1
239,739,18.5553704540,4.6327845800,6.8382791029,8.9351667126,0
240,740,18.5705829819,4.6479971079,0.0747511700,1.0479075426,0
241,741,18.5786669525,4.6560810785,7.4642091833,9.8397926581,0
242,742,18.5818813059,4.6592954318,7.4705779305,0.2017858881,0
243,743,18.6429217140,4.7203358400,3.6160592391,6.3523975852,1
244,744,18.6958590014,4.7732731274,0.9527629702,7.5826103973,0
245,745,18.7289570131,4.8063711391,2.4116623474,7.8965565603,0
246,746,18.7410971216,4.8185112476,1.9492929768,1.1595197420,0
247,747,18.7479015519,4.8253156779,9.3777709465,1.9515428349,0
248,748,18.7492744101,4.8266885361,2.7630671386,7.0594764750,0
249,749,18.7545659822,4.8319801082,6.9558820850,2.4972788309,0
250,750,18.7739488732,4.8513629992,9.5583379760,8.7892648426,0
251,751,18.7967528724,4.8741669984,8.0201755480,1.9664026489,0
252,752,18.7999840519,4.8773981779,8.5079898717,1.8137304033,0
253,753,18.8011150805,4.8785292065,9.6573046470,9.5495627432,0
254,754,18.8026544613,4.8800685873,0.7859363207,8.2730011811,0
255,755,18.8547221400,4.9321362660,8.3832167907,0.5116692606,0
256,756,18.9101824045,4.9875965304,2.7221454149,2.2931085734,0
257,757,18.9631767075,5.0405908334,9.9962454136,1.4420596803,0
258,758,18.9888601926,5.0662743186,3.8770233101,7.6689932589,1
259,759,19.0069372389,5.0843513649,9.3451340047,2.9383354551,0
260,760,19.0163448966,5.0937590225,2.4171621959,9.0655356151,0
261,761,19.1011251358,5.1785392618,4.1938670522,5.9979690161,1
262,762,19.1056970339,5.1831111599,4.6872512547,6.6388789695,1
263,763,19.1111718492,5.1885859751,2.7643190327,9.5181451472,0
264,764,19.1826272286,5.2600413546,9.7441367866,3.9111862543,0
265,765,19.2040017484,5.2814158744,7.7807114758,2.7660752423,0
266,766,19.2094034465,5.2868175724,3.0509735178,8.4397203362,0
267,767,19.2148092550,5.2922233810,6.9702370583,0.1157840134,0
268,768,19.2201958070,5.2976099329,8.1137455148,8.1465800069,0
269,769,19.2362927301,5.3137068561,2.1086477256,7.5948200550,0
270,770,19.2419398803,5.3193540062,4.6994535529,0.0228332906,1
271,771,19.2422721436,5.3196862696,9.7894560644,9.6117417054,0
272,772,19.2427201129,5.3201342388,9.7896678816,7.4116375667,0
273,773,19.2456160590,5.3230301850,9.4244900549,7.5715259603,0
274,774,19.2461678751,5.3235820011,0.1511479380,1.0734638245,0
275,775,19.2550987612,5.3325128871,4.0210066020,2.5312886904,1
276,776,19.2819353059,5.3593494318,3.8284827710,5.0700301607,1
277,777,19.3148082730,5.3922223990,4.0297724065,8.4237936354,1
278,778,19.3332494869,5.4106636129,9.4628208926,9.4880014948,0
279,779,19.3714933071,5.4489074331,5.2184327518,7.0496164420,1
280,780,19.4142514921,5.4916656181,0.0087290172,2.9031156590,0
281,781,19.4717544867,5.5491686126,1.7481509553,8.5656382227,0
282,782,19.4777086846,5.5551228106,3.3448458138,2.0699888170,1
283,783,19.5101110431,5.5875251691,1.4785017146,0.0458145774,0
284,784,19.5827420941,5.6601562200,0.3004468700,6.2287891945,1
285,785,19.6048126786,5.6822268046,5.5254758412,3.9918382594,1
286,786,19.6315267397,5.7089408657,5.6160282670,1.8249137672,1
287,787,19.6687084975,5.7461226234,8.2621489423,8.2645033843,0
288,788,19.6709967632,5.7484108892,9.0920008652,9.7611817708,0
289,789,19.7251179789,5.8025321049,0.6641345915,7.0181649936,0
290,790,19.7270268375,5.8044409635,2.3349523657,8.3836541210,0
291,791,19.7426946814,5.8201088074,7.2840876165,9.1954839685,0
292,792,19.8088783409,5.8862924669,6.6366197748,9.4667649933,1
293,793,19.8655469800,5.9429611060,1.3575345580,1.6638957805,0
294,794,19.9637387704,6.0411528964,0.4585382355,6.8262369008,0
295,795,20.1113711079,6.1887852338,2.6106844288,1.6043155068,0
296,796,20.1329254744,6.2103396003,3.9052586455,0.6852403728,1
297,797,20.1497534452,6.2271675712,5.5804880917,1.1830241890,1
298,798,20.1569465565,6.2343606825,7.9412796280,8.7216179305,0
299,799,20.1764209494,6.2538350754,2.0784738089,8.0498566643,0
300,800,20.1836417557,6.2610558817,9.0155410422,7.2984351023,0
301,801,20.2103893426,6.2878034685,4.5656156364,2.4262451755,1
302,802,20.2115021408,6.2889162667,7.7234464608,9.8347330556,0
