analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y
173,673,83.2888549364,17.6596230246,8.3602364767,1.7629815219
174,674,83.2999592545,17.6707273427,3.9396922417,5.6116983183
175,675,83.3988519810,17.7696200691,2.0931310481,6.8469254457
176,676,83.5011248148,17.8718929030,2.5859894110,5.6096703690
177,677,83.5214068944,17.8921749826,1.2464597185,4.8320951146
178,678,83.6120943469,17.9828624350,4.0353914213,9.2072976016
179,679,83.9491809615,18.3199490496,9.4666776015,3.9474325184
180,680,84.2363461337,18.6071142218,6.5548036851,7.4661118058
181,681,84.3565561762,18.7273242643,3.9374032380,5.7315747695
182,682,84.7126647651,19.0834328533,2.0938371850,1.8063827414
183,683,84.8359660399,19.2067341281,1.3834708308,0.8443233716
184,684,84.8445070246,19.2152751127,2.7092578253,9.1877039887
185,685,84.9852746035,19.3560426916,5.5270193582,6.6833821224
186,686,85.0296961930,19.4004642811,2.6249638025,5.8867118176
187,687,85.0461530910,19.4169211792,5.5373277462,2.1807803006
188,688,85.0491692223,19.4199373104,6.4254818980,1.2833413192
189,689,85.0763117832,19.4470798714,6.4428374417,3.4252943603
190,690,85.1838882778,19.5546563660,3.0466327328,0.3857459329
191,691,85.4658279703,19.8365960585,4.4279357975,2.6032494281
192,692,85.6207101491,19.9914782372,4.4293564547,3.0814884711
193,693,85.7310949459,20.1018630340,2.8389263131,3.4704678034
194,694,85.7717957712,20.1425638593,4.5901646631,6.4007035320
195,695,85.8429852872,20.2137533753,2.8461818258,7.4629098496
196,696,85.8804195375,20.2511876257,3.6655069476,3.6052258364
197,697,86.2048180367,20.5755861248,6.3737362502,2.6039599666
198,698,86.2085929589,20.5793610471,6.8164590095,6.1444339636
199,699,86.2761124286,20.6468805168,0.9826393657,5.1774539614
200,700,86.4744457614,20.8452138495,1.9487534386,9.5734993308
