analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y,in_T_zone
515,1015,26.9643772791,12.9277519226,7.1219625175,7.3852759820,0
516,1016,26.9763646869,12.9397393304,6.6752944723,6.0120209143,0
517,1017,26.9939918624,12.9573665059,5.1160256754,0.7336373311,1
518,1018,27.0420167790,13.0053914225,6.0288465967,7.2790235989,1
519,1019,27.0526481582,13.0160228017,7.1844694841,8.5550391201,0
520,1020,27.0669602221,13.0303348656,8.6164713739,7.9108208431,0
521,1021,27.0785447331,13.0419193765,9.8862422215,5.3040904467,0
522,1022,27.1073703386,13.0707449820,1.9360059893,6.1608443446,1
523,1023,27.1081958767,13.0715705202,7.1776581999,9.1984028493,0
524,1024,27.1323081711,13.0956828145,8.5814366579,6.9476680542,0
525,1025,27.1744054004,13.1377800439,3.7001363535,4.9858189335,1
526,1026,27.1841170021,13.1474916456,5.0913546995,3.0961298268,1
527,1027,27.2213594703,13.1847341137,0.9748480527,0.5646969349,0
528,1028,27.2239713218,13.1873459652,3.5680745560,1.2440389357,1
529,1029,27.2360926867,13.1994673302,5.2498724933,2.5945636067,1
530,1030,27.2552103107,13.2185849541,3.8215203779,2.2264287615,1
531,1031,27.2842238874,13.2475985309,9.2480486921,5.7547828499,0
532,1032,27.2850098989,13.2483845424,1.4866176340,5.1827550614,1
533,1033,27.2930144549,13.2563890983,4.3244703884,9.8769510493,1
534,1034,27.2980621803,13.2614368238,8.8442107835,0.4746678843,0
535,1035,27.3012739310,13.2646485745,9.8087895807,0.7212392016,0
536,1036,27.3427050022,13.3060796457,9.9632011791,0.9250919726,0
537,1037,27.3564503516,13.3198249951,2.6979627672,5.5154674524,1
538,1038,27.4793727006,13.4427473440,7.8462937424,5.3801399953,0
539,1039,27.4849878002,13.4483624436,6.0171541186,6.4225744898,1
540,1040,27.5582537133,13.5216283567,3.1653282552,2.6223552301,0
541,1041,27.6218091224,13.5851837659,8.9109041479,4.3274222413,0
542,1042,27.6218417562,13.5852163997,9.7056684145,6.0959591195,0
543,1043,27.7283399843,13.6917146278,5.5832923641,9.6424106559,1
544,1044,27.7494149048,13.7127895482,6.1991060259,1.7465803461,1
545,1045,27.7596855373,13.7230601807,3.7952067208,8.4057595349,1
546,1046,27.7883711324,13.7517457758,7.5596574871,4.0787175151,0
547,1047,27.8201654416,13.7835400851,4.2325802012,1.1683908934,1
548,1048,27.8595674783,13.8229421218,4.6965400421,9.6918780322,1
549,1049,27.8740509288,13.8374255722,9.0293496996,0.8453488617,0
550,1050,27.8811601683,13.8445348118,5.1212660410,4.9304925314,1
551,1051,27.8912797971,13.8546544405,0.4828133852,1.1581003039,0
552,1052,27.8935344304,13.8569090738,3.2706268533,0.2873510275,0
553,1053,27.8989480668,13.8623227103,1.9256003884,6.7697377039,0
554,1054,27.9018326047,13.8652072481,7.9570295350,4.6897838906,0
555,1055,27.9127819113,13.8761565547,9.5856944910,6.9085767219,0
556,1056,27.9199728734,13.8833475168,8.8561906272,5.3230527584,0
557,1057,27.9518045768,13.9151792202,3.3022293604,1.2255344624,0
558,1058,27.9687978899,13.9321725333,8.2231802464,2.0118861997,0
559,1059,27.9709408736,13.9343155170,6.3143506665,0.6487548221,1
560,1060,28.0305509709,13.9939256144,8.3562159819,2.5108657986,0
561,1061,28.0327126491,13.9960872925,4.1351800270,3.6061986750,1
562,1062,28.0401309358,14.0035055792,6.0915146024,6.0382401945,1
563,1063,28.0864216301,14.0497962735,7.4342076099,2.4672410702,0
564,1064,28.0918780293,14.0552526727,4.8191959439,1.0949737458,1
565,1065,28.1005442329,14.0639188764,8.9060698349,3.7860336040,0
566,1066,28.1273409273,14.0907155707,2.9837836455,2.6239745764,0
567,1067,28.1313064498,14.0946810932,5.0432563177,3.1219529809,1
568,1068,28.1878699531,14.1512445966,9.6086669550,3.7943475763,0
569,1069,28.2062537336,14.1696283770,6.1585007268,8.2837756835,1
570,1070,28.2120616329,14.1754362764,6.1356529995,0.0674422259,1
571,1071,28.2185409942,14.1819156377,5.7451954247,0.1518026244,1
572,1072,28.2553856561,14.2187602996,7.2084224524,1.5451860613,0
573,1073,28.2626345267,14.2260091702,5.1223444617,4.1603674180,1
