analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y,in_T_zone
481,981,17.8808691055,7.8821592749,0.7272946394,7.0248064219,0
482,982,17.8864442407,7.8877344101,0.9535005273,9.9124026720,0
483,983,17.8905442397,7.8918344090,9.8106414553,6.4696755036,0
484,984,17.9240629956,7.9253531650,4.7296577665,4.7700238992,1
485,985,17.9946582097,7.9959483791,6.4074775463,2.7704057970,1
486,986,18.0286261435,8.0299163129,1.0770938515,9.6448890412,0
487,987,18.0380640776,8.0393542470,8.8914413532,2.7124581908,0
488,988,18.0530576585,8.0543478279,5.2898995291,2.9876307976,1
489,989,18.0651876332,8.0664778026,0.5037939624,8.8626719598,0
490,990,18.0935108854,8.0948010548,1.7183224837,5.8212788865,1
491,991,18.1153755663,8.1166657357,5.9450999345,8.3122624619,1
492,992,18.1307686066,8.1320587760,6.3293435848,3.3100650069,1
493,993,18.1762222481,8.1775124175,5.0543297633,3.4861018113,1
494,994,18.1960601155,8.1973502849,5.7329040368,2.9002906423,1
495,995,18.1980497067,8.1993398761,2.6931054111,1.1289596964,0
496,996,18.2014683674,8.2027585368,3.6287210910,1.6902609913,1
497,997,18.2444311254,8.2457212948,6.0919653051,7.9070365129,1
498,998,18.2476241922,8.2489143616,9.4639364762,0.6835941881,0
499,999,18.2822350666,8.2835252360,7.1038612875,9.5244148468,0
500,1000,18.2917990935,8.2930892629,3.7041998427,9.2302139931,1
501,1001,18.3630271292,8.3643172986,1.5825093309,6.3371765742,1
502,1002,18.3664825616,8.3677727309,4.1379881979,3.6294604106,1
503,1003,18.3837547300,8.3850448994,1.6976306506,1.7091065067,0
504,1004,18.3852942682,8.3865844376,2.7880011519,6.1329762745,1
505,1005,18.4101783878,8.4114685572,6.6024131092,7.1887284908,1
506,1006,18.4191859062,8.4204760755,5.2547257603,9.3607503850,1
507,1007,18.4205261415,8.4218163108,1.3820477185,8.0763146085,0
508,1008,18.4350498626,8.4363400320,5.9200847183,3.8469707125,1
509,1009,18.4417366518,8.4430268212,6.7507397330,5.7677221515,0
510,1010,18.4437589978,8.4450491672,1.3726786685,1.9127597616,0
511,1011,18.4460750287,8.4473651981,8.7422700804,8.2590251030,0
512,1012,18.4547716281,8.4560617975,4.3583089559,9.5832361051,1
513,1013,18.4585557047,8.4598458741,1.2478617711,6.1433049037,1
514,1014,18.5017792605,8.5030694299,1.1236502895,6.3025463824,1
515,1015,18.5480362689,8.5493264383,4.0777310900,6.8574213382,1
516,1016,18.5483927427,8.5496829121,6.9524224420,4.9146737273,0
517,1017,18.5506137136,8.5519038830,2.5128771525,9.1319192017,0
518,1018,18.5533387660,8.5546289354,6.7311241122,6.7817308531,0
519,1019,18.5699954015,8.5712855709,4.1649245399,6.1399092819,1
520,1020,18.5737225852,8.5750127546,2.8590778435,2.2607848154,0
521,1021,18.5868457646,8.5881359340,9.2655282184,1.1823242670,0
522,1022,18.5936927745,8.5949829439,5.9143781703,2.8875005973,1
523,1023,18.6000123034,8.6013024728,1.8262431680,4.4330878345,1
524,1024,18.6130063740,8.6142965434,9.2784334653,7.1015352458,0
525,1025,18.6167079275,8.6179980969,8.1556466819,3.3464996858,0
526,1026,18.6427572931,8.6440474625,4.6268847762,6.1414028578,1
527,1027,18.6437602723,8.6450504417,5.8070765009,0.2211825693,1
528,1028,18.6509131561,8.6522033255,7.0681633501,4.5955846034,0
529,1029,18.6568606554,8.6581508248,5.7047527370,4.8241426835,1
530,1030,18.6871449224,8.6884350918,7.8575108060,6.2465985680,0
531,1031,18.6872154220,8.6885055914,9.0869783482,5.0616180070,0
532,1032,18.7309105862,8.7322007556,2.8074575124,5.0771049159,1
533,1033,18.7598602787,8.7611504481,3.6847021556,0.2379422281,1
534,1034,18.7601994483,8.7614896177,6.5716585974,4.0379498391,1
535,1035,18.7677418900,8.7690320594,8.5222334640,8.8135729499,0
536,1036,18.7838640797,8.7851542490,3.1426779514,8.9380737834,0
537,1037,18.7839548217,8.7852449910,8.2462710332,4.3268701983,0
538,1038,18.7885534438,8.7898436132,1.4553414896,5.4207136393,1
539,1039,18.7968699262,8.7981600955,9.9240911221,8.5443035604,0
540,1040,18.7983110402,8.7996012096,8.0750958196,2.2153606056,0
541,1041,18.8177404117,8.8190305811,8.6692052216,1.0582896260,0
542,1042,18.8305395202,8.8318296896,2.1214141007,4.6249150169,1
543,1043,18.8454035035,8.8466936729,0.5729260761,1.5710134948,0
544,1044,18.8467623484,8.8480525178,2.1221013041,6.1087676677,1
545,1045,18.8530618524,8.8543520218,5.7829245849,3.6184171349,1
546,1046,18.8683846943,8.8696748637,0.7416877315,3.8563721266,1
547,1047,18.8814227993,8.8827129687,2.7366834958,0.4779583415,0
548,1048,18.8820531816,8.8833433510,9.3035560684,6.1885020922,0
549,1049,18.9027546957,8.9040448651,1.4178551367,3.5528927305,1
550,1050,18.9039769770,8.9052671464,6.8992292441,1.0057790335,0
551,1051,18.9233510934,8.9246412628,5.1840633775,4.5835733086,1
552,1052,18.9631651354,8.9644553048,8.2143401618,3.7763538244,0
553,1053,18.9757964603,8.9770866297,2.4360008721,9.4774281044,0
554,1054,18.9919715884,8.9932617577,5.1400787774,9.0368362790,1
555,1055,18.9997450643,9.0010352337,7.9224566376,9.5847442345,0
556,1056,19.0089794888,9.0102696581,9.8823055762,0.9105581889,0
557,1057,19.0366866462,9.0379768155,3.7499599458,7.8619464321,1
558,1058,19.0368946996,9.0381848690,0.6173657556,0.8288941301,0
559,1059,19.0388064205,9.0400965899,0.1785223317,3.2627591740,0
