analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y,in_T_zone
429,929,160.2076866865,67.5753876692,0.7365340420,5.4842271865,1
430,930,160.3225219414,67.6902229241,0.8331652315,4.6476553899,1
431,931,160.3309955873,67.6986965701,5.5127462871,0.8383615666,1
432,932,160.4204044941,67.7881054769,4.5804094481,0.4693854550,1
433,933,160.6597195745,68.0274205573,1.9927362476,5.1228167627,1
434,934,160.9307193826,68.2984203653,3.6648478793,6.2178823572,1
435,935,161.0080462205,68.3757472032,6.2194942629,2.7493192410,1
436,936,161.0397018896,68.4074028724,4.6416091565,8.5732313114,1
437,937,161.1298986494,68.4975996321,3.8219704190,5.8035339093,1
438,938,161.2563531705,68.6240541533,2.7195492561,6.0772012386,1
439,939,161.2950209670,68.6627219498,4.6955808392,7.7936897334,1
440,940,161.3196872277,68.6873882105,3.6215566006,4.6844522619,1
441,941,161.3693460373,68.7370470201,3.8050337797,8.4384723212,1
442,942,161.3709759408,68.7386769236,6.7219371806,7.4986242517,0
443,943,161.4953533798,68.8630543625,6.7210245494,4.5513702870,0
444,944,161.5768632072,68.9445641899,0.8383718618,6.2302390669,1
445,945,161.6071130502,68.9748140329,1.9560959282,5.6247871432,1
446,946,162.0451761289,69.4128771116,5.7295737900,8.5541351961,1
447,947,162.0718580383,69.4395590211,4.1769195935,8.2744502899,1
448,948,162.1930462224,69.5607472051,2.5200674622,3.8944118960,1
449,949,162.4044385365,69.7721395192,3.2082251736,1.3967742258,0
450,950,162.7408304253,70.1085314080,2.3231160370,6.5244028162,1
451,951,163.1858112823,70.5535122650,5.5233088517,0.6148036203,1
452,952,163.3642011362,70.7319021189,3.9442219222,8.9726017779,1
453,953,163.4619542928,70.8296552755,3.2575363333,9.0910926288,0
454,954,163.5159785823,70.8836795650,4.6811439768,8.8809856912,1
455,955,163.5385368032,70.9062377860,5.8034983131,8.8473123448,1
456,956,163.6853571526,71.0530581353,3.4198728264,9.6127319874,1
457,957,163.7836739414,71.1513749241,0.4169999350,6.5762634798,1
458,958,164.1453980713,71.5130990540,5.5072470092,6.6188388501,1
459,959,164.2087774897,71.5764784724,5.0303785611,1.7431953633,1
460,960,164.3415642019,71.7092651847,6.3540881122,3.9484298063,1
461,961,165.4490233677,72.8167243504,6.2430183383,4.7817808772,1
462,962,165.7311299021,73.0988308848,1.3540005983,5.0943286102,1
463,963,165.8444410201,73.2121420028,4.3838169583,4.7620129613,1
464,964,165.8537447790,73.2214457618,6.3115407286,2.4570137284,1
465,965,166.0857810595,73.4534820423,4.9302810046,9.0545328768,1
466,966,166.1469740838,73.5146750665,5.8663035705,1.1588585382,1
467,967,166.1586920802,73.5263930629,5.6460530564,0.8053453351,1
468,968,166.1687876247,73.5364886074,4.2055175629,3.0870842764,1
469,969,166.1698143338,73.5375153165,4.7989001675,1.0138951061,1
470,970,166.4932174260,73.8609184087,0.6782269928,4.2999907704,1
471,971,166.6031922055,73.9708931882,4.7713712399,7.8338364784,1
472,972,167.1112509475,74.4789519302,4.6264104224,9.6568262051,1
473,973,167.1255254763,74.4932264590,1.5598481738,4.1106308513,1
474,974,167.4655964656,74.8332974483,3.7673332341,6.8451941713,1
475,975,167.4892021231,74.8569031058,4.0840224263,6.5398244515,1
476,976,167.6462499844,75.0139509671,6.8857843114,8.0372540082,0
477,977,167.7020604903,75.0697614730,5.5869842427,9.9234763095,1
478,978,167.7733250720,75.1410260548,5.6995193795,0.0679829109,1
479,979,168.1676323161,75.5353332988,3.9230366138,6.9174237706,1
480,980,168.2183219317,75.5860229144,4.2898782718,4.5266748680,1
481,981,168.2584716895,75.6261726722,4.6595091695,6.0165109041,1
482,982,168.2770583387,75.6447593214,5.3815689482,1.0402723310,1
483,983,168.3102923817,75.6779933644,4.6667100481,6.5184773255,1
484,984,168.3736517396,75.7413527224,5.2500976768,9.7001289917,1
485,985,168.4427233936,75.8104243764,2.1760224221,5.7365737933,1
