analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y,in_T_zone
683,1183,16.8066872227,9.3437108167,2.1820347389,4.3738460879,1
684,1184,16.8070882194,9.3441118134,0.2265792462,4.0176254724,1
685,1185,16.8124632647,9.3494868587,1.9642489819,3.3876044332,1
686,1186,16.8177654366,9.3547890306,4.6002344228,5.1008420646,1
687,1187,16.8209140820,9.3579376760,3.0429647147,5.3495764250,1
688,1188,16.8475124766,9.3845360706,8.0312299969,0.2170583026,0
689,1189,16.8488274448,9.3858510388,5.6498285283,7.6963024476,1
690,1190,16.8603640273,9.3973876213,5.4221193170,3.1264547603,1
691,1191,16.8624915292,9.3995151232,8.7677903903,0.2205728975,0
692,1192,16.8838600723,9.4208836663,3.7468654308,5.7298754611,1
693,1193,16.8924342113,9.4294578053,1.6328328291,7.6186247075,0
694,1194,16.9003543426,9.4373779366,5.2674542387,9.5657877652,1
695,1195,16.9033824470,9.4404060410,1.6790349221,2.0585454232,0
696,1196,16.9124489471,9.4494725411,8.9478566576,0.0057028642,0
697,1197,16.9395258864,9.4765494804,9.7945684574,3.3772317355,0
698,1198,17.0019600291,9.5389836231,0.4905015384,2.0552713393,0
699,1199,17.0137837796,9.5508073736,2.2645271944,4.3534934060,1
700,1200,17.0500175821,9.5870411761,6.4943912848,8.9024964068,1
701,1201,17.0625046745,9.5995282685,3.5721497632,7.3367025992,1
702,1202,17.0823008762,9.6193244702,9.9592966516,6.4961085899,0
703,1203,17.0860733808,9.6230969748,5.4769184286,9.5521465235,1
704,1204,17.0901942370,9.6272178310,1.2586109639,2.7702629384,0
705,1205,17.1334605991,9.6704841931,5.3379994090,2.8274850682,1
706,1206,17.1527916112,9.6898152052,3.9559740330,4.5937730897,1
707,1207,17.1565660861,9.6935896801,3.1940011103,4.9218180465,1
708,1208,17.1638557351,9.7008793291,1.9827934528,5.3822444185,1
709,1209,17.1645930587,9.7016166527,9.3927701889,1.0243390666,0
710,1210,17.1753190245,9.7123426185,9.2047893763,9.1197031661,0
711,1211,17.2027314991,9.7397550931,4.6293341436,0.7792607602,1
712,1212,17.2337102223,9.7707338163,7.8804613142,1.3149354634,0
713,1213,17.2393736914,9.7763972854,2.7152145253,6.5010999636,1
714,1214,17.2425725820,9.7795961760,9.1603050275,8.7695006667,0
715,1215,17.2436239869,9.7806475809,5.5429932451,8.7418992115,1
716,1216,17.2783153088,9.8153389028,8.9685901154,2.7980028432,0
717,1217,17.2933368761,9.8303604701,0.5113165030,4.5970302518,1
718,1218,17.3154801130,9.8525037070,3.3237326762,9.9609517140,0
719,1219,17.3176171226,9.8546407166,7.1836878532,6.2375348912,0
720,1220,17.3421705086,9.8791941026,0.5322804692,9.4800788855,0
721,1221,17.3474335279,9.8844571219,2.7277309190,1.8948640120,0
722,1222,17.3494294923,9.8864530863,3.6559753156,0.1499675745,1
723,1223,17.3669196419,9.9039432359,5.1852171138,5.0036697885,1
724,1224,17.3797490490,9.9167726430,3.9088001390,9.2036878654,1
725,1225,17.3820531756,9.9190767696,0.4518983731,5.2542150453,1
726,1226,17.4015121953,9.9385357893,7.0512416582,4.8944350023,0
727,1227,17.4075789669,9.9446025609,0.2499782302,2.3537799745,0
728,1228,17.4344488745,9.9714724685,0.3206766247,9.9605008867,0
729,1229,17.4365543283,9.9735779223,8.5471966044,5.5834076554,0
730,1230,17.4467914180,9.9838150120,4.1945853562,3.6645066328,1
731,1231,17.4507044278,9.9877280218,0.4345069689,8.2705128591,0
732,1232,17.4540412845,9.9910648786,0.5541339459,5.5759386371,1
733,1233,17.4983532918,10.0353768858,3.0196774764,9.0584840046,0
734,1234,17.5015751822,10.0385987762,7.9229663812,0.2534728146,0
735,1235,17.5016691952,10.0386927892,1.0919379850,0.9089765218,0
736,1236,17.5072980862,10.0443216802,5.9973757661,9.4579962092,1
737,1237,17.5119383443,10.0489619383,4.3798317587,5.2374769474,1
738,1238,17.5134338319,10.0504574259,0.6858024849,8.6652049817,0
739,1239,17.5300482950,10.0670718890,4.4896976814,3.2776754342,1
740,1240,17.5459465653,10.0829701593,9.8841409695,9.7326227165,0
741,1241,17.5492937187,10.0863173127,3.9763519159,5.3960476266,1
742,1242,17.5659198481,10.1029434421,7.3882965126,5.3587929977,0
743,1243,17.5745820297,10.1116056237,9.7101809935,1.1818717073,0
744,1244,17.5858699242,10.1228935182,7.9697795013,9.3779134856,0
745,1245,17.5963680020,10.1333915960,6.5152770430,2.1204122582,1
746,1246,17.6037928050,10.1408163990,2.2473230983,5.9908225724,1
747,1247,17.6142012573,10.1512248513,0.9902332421,5.4476087187,1
748,1248,17.6180041074,10.1550277014,0.4083238007,4.7884245988,1
749,1249,17.6267465130,10.1637701070,2.1791854840,9.3752367406,0
750,1250,17.6352579010,10.1722814950,5.8288004767,8.6793382517,1
751,1251,17.6360441513,10.1730677453,6.7911849978,4.8561966359,0
752,1252,17.6382828039,10.1753063979,4.1204080668,0.0280773518,1
753,1253,17.6397990370,10.1768226310,6.1716368267,7.6766944609,1
754,1254,17.6612921077,10.1983157017,3.8682019652,3.1731887906,1
755,1255,17.6690328678,10.2060564618,6.0145317014,9.4176274648,1
756,1256,17.6768431060,10.2138667000,7.3768036545,7.2464192369,0
757,1257,17.6916297654,10.2286533594,8.8206035450,3.5193288105,0
758,1258,17.6957851745,10.2328087685,1.9994578441,1.1097675474,0
759,1259,17.7098776826,10.2469012766,3.4301361362,7.8288151915,1
760,1260,17.7258141866,10.2628377806,9.8133832930,7.6751990177,0
