death_index,death_time,x,y
389,10.9125042977,0.8525879806,9.0529318145
390,10.9200992589,7.1313763686,8.8380660140
391,10.9576014147,8.9739875387,8.1817854442
392,10.9663905635,1.1918799151,0.1957451483
393,10.9766360684,0.5588430105,3.6810140323
394,10.9914764185,1.1648837416,6.0313852483
395,11.0070302683,6.8646474109,7.7427000488
396,11.0093438994,0.9762146500,8.6417258200
397,11.0099026516,9.5050154377,5.2753950766
398,11.0287706922,4.3655070881,9.3949762263
399,11.0433082724,4.6305194440,5.0345747141
400,11.0535508736,3.2559490022,3.4834705837
401,11.0550155921,6.2583638116,6.5286065516
402,11.0665048828,3.2793455461,4.0192876043
403,11.0760219994,5.9367646015,6.8631288933
404,11.0797322104,1.6195750568,0.9287889753
405,11.0892044508,5.8143986152,5.2479355646
406,11.1055777118,6.4969046553,0.2516376442
407,11.1185789141,4.7530176591,6.8234309997
408,11.1218522684,9.2383934633,0.3129638723
409,11.1301613551,9.4133116688,2.3837226190
410,11.1499650120,1.1452239824,8.1877343524
411,11.1532945420,2.4427008467,1.6917201123
412,11.1686657460,9.1355500530,6.7583420959
413,11.1933598535,3.1314475619,2.3060530615
414,11.2334726722,2.7055460026,0.2456728079
415,11.2440156139,4.9074920441,7.7617224092
416,11.2591169632,7.1355650324,0.1003117574
417,11.2703318576,9.5157487804,0.8445103189
418,11.3536925951,7.1271245753,2.0759474948
419,11.3603231022,2.6602309435,1.2393819712
420,11.3654077454,7.2732683970,8.3099464117
421,11.3708687752,6.9016287027,2.8339698872
422,11.3754869449,3.3253218942,1.6179088516
423,11.4081915441,0.7870215988,9.1070240321
424,11.4170515467,4.8114814623,2.7754464434
425,11.4254890401,6.8616114293,0.8899462573
426,11.4522354307,9.1809422569,2.2020785025
427,11.4758812184,8.1672557508,7.9215138540
428,11.5357730794,4.8316961146,0.7200556115
429,11.5920568389,9.5692567111,2.5560955985
430,11.6094796170,4.0961100471,8.2034777590
431,11.6188891094,8.3895945394,6.3281972142
432,11.6413231837,7.2312411521,9.1499750616
433,11.6648984961,8.7924407216,8.6879456251
434,11.6680155895,6.5173416056,2.4298767514
435,11.6910210142,4.2748764954,8.8471179765
436,11.6926787697,7.7887615200,5.3552191860
437,11.7661738899,5.4994938879,1.6349057844
438,11.7833911836,2.9170564246,1.7901594308
439,11.7958783363,5.5164559152,7.1865940279
440,11.7975143787,5.1980394047,5.8917779081
441,11.8030657279,0.8720028875,5.5452262931
442,11.8428230376,9.1878032592,5.4127765606
443,11.8691852866,6.5153425947,6.8506064853
444,11.8730568620,9.8977285241,5.2337859194
445,11.8811540591,1.2311263917,3.2798017972
446,11.9065892274,1.9789273166,3.2264183588
447,11.9103324969,2.2411882554,8.7882676126
448,11.9444831261,5.3988173197,5.0506951159
449,11.9600173472,7.1663983000,2.0729703739
450,12.0049135309,2.6945993985,9.8628866953
451,12.0388796524,7.0001717596,0.1208862852
452,12.0445127686,5.8898268185,0.4762647553
453,12.0737565867,9.4546290635,2.0296727207
454,12.0915778062,9.9157231273,6.5439831080
455,12.0994121317,6.6076640299,4.6419848986
456,12.1302692734,4.6012431165,5.3983781748
457,12.1306096191,0.3988288955,8.3812435610
458,12.1552521469,9.7317478691,2.7409728070
459,12.2186308098,8.1696398899,1.5721168732
460,12.2253474447,9.9308993407,3.6186006038
461,12.2373122084,7.6914654132,6.0021823149
462,12.2592171823,7.2290555372,0.9034145936
463,12.2661034987,6.9406180309,6.1219180359
464,12.2719418265,1.1727569482,1.0722983573
465,12.2842484224,5.3992620817,5.6509269653
466,12.2900263853,2.0961800154,2.5034698737
467,12.2933689558,2.4151319242,6.8677772679
468,12.2943372249,2.4497462987,7.8770685091
469,12.3012995473,3.4592093147,8.8588211072
470,12.3303329984,6.0855338808,4.2256919267
471,12.3340534172,1.1992265158,9.3837802252
472,12.3382842528,6.8237563963,4.8907510160
473,12.3751163864,8.4077796790,1.7631793670
474,12.3852685831,1.4272042300,6.8034058330
475,12.4240767397,0.5320172613,0.4172118695
476,12.4272474180,1.4262538502,8.2229975909
477,12.4890000234,3.4728169551,5.4321249030
478,12.5198853540,0.3596651812,2.2571814617
479,12.5269674229,0.5945787411,8.6151495477
480,12.6193864385,5.7061789301,7.2006036754
481,12.6446334185,9.1373248526,5.3095183121
482,12.6468089997,1.1918781600,8.9947756466
483,12.6666912448,5.6594398426,5.0438167760
484,12.6762643951,6.9046064044,7.8392003800
485,12.6881539638,3.2131005592,3.5581140037
486,12.7302175154,0.7739072228,1.1106341701
487,12.7892215254,3.2783376394,4.8998092739
488,12.7916045818,4.8313765591,2.7308532595
489,12.7923157047,3.1499217560,1.8946560356
490,12.8445136725,2.2501479477,0.5317474735
491,12.8679073655,1.0110476814,7.1285056136
492,12.8750872548,9.9046456256,4.3499358506
493,12.9038259231,1.6962945499,3.5457797612
494,12.9142855637,9.9924278955,5.3491396895
495,12.9264459308,4.5611554748,1.2095097845
496,12.9307191085,8.8556362559,3.2773952255
497,12.9418754406,0.8901012768,0.0463285919
498,12.9732451766,0.8651565303,1.9460504781
499,12.9928141478,1.7605083563,1.5779807110
500,12.9964141002,6.2953263679,0.6437107188
501,13.0160074421,5.2252339707,7.4003311637
502,13.0476477740,8.1590598435,4.0509770400
503,13.0725126527,8.0000238121,9.5101071417
504,13.0899733041,2.3438684079,6.9150368801
505,13.0945374254,4.9417563395,1.3140333543
506,13.0968226471,9.2286792774,9.5907561439
507,13.1219083614,0.8899861468,6.6887305822
508,13.1307115102,3.0185412841,5.1159733234
509,13.1317085982,8.8943524443,9.3276894342
510,13.1715129409,4.2808152568,3.5038515484
511,13.1715864551,8.1851063631,0.8017131830
512,13.1846440115,3.8574462477,5.4853148888
513,13.1867149549,7.2724628208,9.5803912658
514,13.2004786475,4.4872682115,4.2730212282
515,13.2386461956,1.6874411840,3.1278931326
516,13.2388803762,1.6268910566,3.1098807206
517,13.2469186582,9.4085930882,0.4719479650
518,13.2771520535,0.5738558879,4.0813193290
519,13.2815761720,2.3633411924,6.6581469649
520,13.2908367339,9.7309710671,9.9642426119
521,13.3214290137,6.0235313138,3.4774085776
522,13.3421887364,5.6967569976,3.0590435045
523,13.3445260057,5.6486166577,3.5171523445
524,13.3717902312,5.1139098713,4.3508020199
525,13.3803516551,7.2298468728,6.2654350041
526,13.3903273488,4.8990827551,5.6017319233
527,13.4022518049,3.1132329989,0.4895248249
528,13.4441393775,4.5937170863,4.7590764914
529,13.4655108965,2.5637650828,4.5564471664
530,13.4691941480,9.7210122016,8.7752014279
531,13.4901202109,2.3221790976,4.5064089160
532,13.5320113397,7.5674658803,7.1888020318
533,13.5691525850,5.8466414154,9.3754256355
534,13.6133104692,0.0865234503,3.0550989004
535,13.6258460849,5.8804056620,8.5872598139
536,13.6520179603,1.5983522151,7.1594198702
537,13.6702131552,3.4742804474,0.4992334650
538,13.6743547789,2.5030370663,8.3321072827
539,13.6942307693,4.1567672504,7.1969000212
540,13.6962941986,1.5974951264,4.3618738091
541,13.7008335624,7.6061715511,7.1460865878
