death_index,death_time,x,y
378,7.6805965284,6.6944742660,0.0110660845
379,7.6871344573,2.7407288057,9.1169275702
380,7.7027062863,4.0256705836,1.4127064838
381,7.7159712517,7.7159441172,5.0450523655
382,7.7223021571,6.1720347600,6.1710532297
383,7.7649127493,6.1676226255,3.1295992572
384,7.7692542653,6.4854056049,6.5827152599
385,7.7799036700,3.0678155305,6.3711140242
386,7.7802165560,5.6140669765,2.5314678252
387,7.7884488551,4.2598059057,5.5416068345
388,7.8078938887,8.5360528494,3.5802674022
389,7.8609115722,4.8748717545,9.3629177734
390,7.8661264596,0.3796735249,3.1186103235
391,7.8701531760,1.3892886494,9.0269919963
392,7.9110205068,6.3963232977,5.3047750658
393,7.9399809596,1.0713949430,8.8820163477
394,7.9402305342,4.0008735989,2.1407449300
395,7.9436550271,6.1779253296,1.2816717145
396,7.9436682749,3.1984853648,7.0309845338
397,7.9487432666,7.4825350409,8.7743984968
398,7.9574628116,4.1037101780,4.3155388004
399,8.0105385901,9.3649971297,6.7678666926
400,8.0146071205,7.9427251063,7.3716007375
401,8.0196785269,2.3909214013,3.1439857972
402,8.0869120744,5.3235544585,4.1884157667
403,8.0986207628,7.6186934915,8.0946458976
404,8.1222543846,3.8059801995,5.1125973302
405,8.1303336900,2.7028648287,2.3606341229
406,8.1389503529,9.5698292135,0.3865615076
407,8.1438583138,9.9422154321,1.8776681606
408,8.1458080323,4.5592124484,2.9799814772
409,8.1911851610,3.9018454519,3.6811429672
410,8.2058264171,1.3616760827,4.4922212766
411,8.2538773532,4.9260311894,0.6309719464
412,8.3066508210,4.1986432616,7.5092168777
413,8.3199762934,0.5038168091,4.1181132127
414,8.3313416783,6.8293606306,8.4388780884
415,8.3502235615,7.0916500178,7.6381696697
416,8.3771578692,1.4197116631,2.7860519988
417,8.4098880872,4.5831639043,5.0425078651
418,8.4175744996,8.0027881784,1.5243853281
419,8.4194477007,9.6784107384,6.2852796035
420,8.4883075677,3.1994932847,5.7546223753
421,8.5484159804,2.0377301762,3.4353391313
422,8.5562187458,6.2753457526,5.3916078050
423,8.5639370183,6.2940885338,1.3209652088
424,8.5842265886,9.6418141638,7.9860519133
425,8.6662311932,5.7072882659,0.7682149949
426,8.6676802337,1.9117457045,4.2544833909
427,8.7371391645,0.9726685341,1.9525428434
428,8.7620117956,9.1976725426,5.6023466027
429,8.7754218338,4.3128320048,1.6546688111
430,8.7909046916,4.1832704534,8.3801801548
431,8.7940835372,5.5613694467,9.6207193913
432,8.8005188541,4.1548056517,3.6804021533
433,8.8086268388,2.6100042187,1.8488544239
434,8.8118713348,5.2543934093,5.3588738667
435,8.8326578716,7.6391128080,9.1642268023
436,8.8491849645,8.7161941464,0.5798330374
437,8.8611708062,4.0710880357,0.8398516784
438,8.9187758717,2.5807704292,2.4778614261
439,8.9245858302,4.5888160991,7.4803365512
440,8.9273798222,5.8303098100,8.0191805929
441,8.9286653776,0.1461731526,5.7649654913
442,8.9530388894,3.9090246305,4.2855704728
443,8.9575455526,4.3664095277,9.7182853711
444,8.9817922669,4.8156483301,0.7998151831
445,8.9820345358,9.9660367077,4.5927442697
446,8.9888209661,9.6999729513,7.9655298890
447,8.9934836176,9.2468428840,8.8960361174
448,8.9984625983,6.5300414919,4.4956018307
449,9.0017903068,7.9798447965,6.8390240528
450,9.0018935909,3.9349939900,8.4497081629
451,9.0243826421,3.1158622343,7.9219526517
452,9.0300830106,3.9108368929,0.0014916551
453,9.0414477630,3.1854049658,2.3228103875
454,9.0467143144,8.8739229752,5.2430763131
455,9.0530575648,5.5343998709,7.1643042476
456,9.0617756740,1.8504615923,1.3828482598
457,9.0848607009,0.5257243269,0.7251761289
458,9.1070395361,5.1669949512,1.1286743871
459,9.1632936866,5.2478794135,0.4534914999
460,9.1895301777,4.8618157742,9.4199898605
461,9.2049069459,7.2669360051,9.9475529440
462,9.2206862964,7.6701865129,9.7583048760
463,9.2263748644,6.8104400335,0.8956985375
464,9.2266885097,9.4362585479,4.6294835752
465,9.2389056170,7.2764355581,1.9272058656
466,9.2563401438,7.5645285473,0.7517192277
467,9.3030375462,5.8617190966,6.1438146628
468,9.3059128406,4.3947122788,3.1595981043
469,9.3153340125,9.6891894967,5.7388747794
470,9.3197427552,1.4985150970,5.6493136730
471,9.3347075226,3.8854002968,3.9365058585
472,9.3984913789,8.9455107256,3.6470919194
473,9.4317425130,2.3116690890,2.3836420399
474,9.4509153901,3.8501520442,7.5537288258
475,9.4988786225,0.3027991894,3.7245290684
476,9.5072703053,2.1180316098,2.3679265250
477,9.5093078953,9.7985059138,6.1751375042
478,9.5270785154,2.6662491961,9.8428983943
479,9.5485536449,0.1185366637,5.2640810232
480,9.5678237181,0.9282140397,9.0155847484
481,9.6010777915,2.3394807153,8.4808185198
482,9.6041732774,4.2466432403,5.5177355022
483,9.6119391670,2.3467709611,2.0176852796
484,9.6199091374,3.4927413777,9.4256449110
485,9.6289844020,7.4656560866,7.2262974302
486,9.6328255984,3.1572180106,0.2700411506
487,9.6644106617,3.2493760472,8.1631864002
488,9.6758036517,6.4502667407,8.3552790044
489,9.6816320160,9.6942626327,7.1185993608
490,9.6841052032,2.5424603854,9.7454890696
491,9.7372636685,9.0888965498,9.3208857548
492,9.7479776766,2.2087841388,6.5804363765
493,9.7743635951,2.4173610553,6.4707726016
494,9.8240865898,4.4281565992,2.5105748372
495,9.8401072681,4.1383556453,2.1461079452
496,9.8611060203,8.3114777799,4.5207079264
497,9.8623100290,1.0731371155,5.2114999083
498,9.8680900184,9.1182267618,3.2496348131
499,9.8890554971,3.1170015021,8.2716476421
500,9.8979580816,8.9773696537,6.3632046174
501,9.9058756366,0.7661676840,8.2958559296
502,10.0054451615,1.5690366638,6.4360871698
503,10.0061122678,3.3258633319,4.1247885048
504,10.0298159291,8.9953691987,1.1404632161
505,10.0684012936,0.3758440569,3.0901073123
506,10.0716515387,4.5916961474,7.0086082618
507,10.1085498720,2.0655843942,4.0260492592
508,10.1101981590,5.3147543477,7.2029756017
509,10.1314391581,2.5750867919,0.1989202769
510,10.1457502974,9.3834840882,1.1046891268
511,10.2250316387,3.8025846046,5.9246016493
512,10.2352993284,4.6662145600,7.7704278995
513,10.2590668581,1.8935631005,7.7027892711
514,10.2724622675,0.3607162396,7.2794425657
515,10.2759723474,4.5295518630,7.9092692026
516,10.2822662654,1.1109284556,0.0339286841
517,10.3284831114,5.6478320397,3.0938156128
518,10.3817766985,6.2168541136,8.9650716897
519,10.3975271158,6.1439629134,9.5012705836
520,10.4131492102,4.4598367039,8.5828403105
521,10.4569072051,6.1975713601,8.6891033470
522,10.5007447340,2.6348444616,9.9146319914
523,10.5100853756,0.5484895839,3.2729500397
524,10.5127594094,3.2326233265,8.5162808773
525,10.5210339125,9.9276983820,6.0174094790
526,10.5538327220,0.5809029013,3.9530354583
527,10.5689124412,1.9280503945,0.0681202534
528,10.6488608300,0.1536109642,9.4910870018
529,10.6599197568,1.0599827240,2.6170770335
530,10.6599772899,3.8587108698,5.7054563754
531,10.7638625844,1.7881743742,9.9144373406
532,10.8249633035,2.0506822791,5.7311559186
533,10.8897691798,2.4855536825,4.8864862444
534,10.9629169958,9.5157888617,2.6641124272
535,10.9950181150,0.9789605083,9.1930726190
536,11.0124737368,6.0552000873,3.8167944262
537,11.0461998670,6.0926036214,8.4047608402
538,11.0483138334,5.0694975141,5.9103841602
539,11.0550210066,4.6522536478,9.9022896102
540,11.0605920968,0.7172418677,8.2591652691
541,11.0629143983,4.2764843537,0.0994168968
542,11.0683410948,7.3420924414,0.4076154333
543,11.1033414864,7.1306354212,7.3940201450
544,11.1526212737,6.1470802973,6.4213640700
545,11.2055785046,2.0420421413,5.6614698618
546,11.2290184435,0.7756509962,5.3372527063
547,11.2546281216,2.2447785410,8.5340843598
548,11.2914747771,5.6559467253,9.4683278361
549,11.3338470505,2.9116802190,6.5407572478
550,11.3413310385,5.6705983430,6.7920280669
551,11.4215123108,6.0072799478,8.7313665429
552,11.4331128130,7.2875212270,4.7116788063
553,11.4449298879,4.7165288758,2.0021276333
554,11.4586922533,3.6913191661,6.1423991576
555,11.4598095319,6.4856247158,9.5027987947
556,11.4781768304,6.8002569787,7.6175951722
557,11.5011515659,9.0589943218,9.4147911411
558,11.5360045434,4.5192260098,6.8034949687
559,11.5368347797,7.5678497158,2.9635301684
560,11.5926274931,7.1524279475,7.8460004967
561,11.6014495450,3.2028907439,5.5831105114
562,11.6069959996,1.1847166383,4.3558713709
563,11.6240577593,4.2417446641,4.7085433959
564,11.6526526237,8.5420425378,8.1895472312
565,11.6961095241,4.7255613369,4.4715768543
566,11.7139888248,9.7278453276,3.1879512346
567,11.7271159997,5.2216287958,1.0894522955
568,11.7364231451,5.3440082242,5.0369468277
569,11.7605200400,6.9288268706,9.9196653091
570,11.7606615298,8.3686753103,9.3248674958
571,11.7809001953,8.9316271077,6.6595250020
572,11.7942956535,4.3644926971,8.3426432478
573,11.7963518840,2.5488223714,0.2553742470
574,11.8115294909,3.4693499152,8.4413142176
575,11.8263172994,9.5882247790,6.3134045728
576,11.8682871195,3.8422035858,4.7220634535
577,11.9163401968,9.3331530558,1.5033133323
578,11.9272775433,2.0516736302,0.5374785487
579,11.9540443503,3.6697858165,9.7448273112
580,11.9712991243,1.0606387647,5.0632822564
581,11.9778294399,7.6078774349,8.5460115515
582,11.9839677154,4.1946321590,5.4402620273
583,12.0012528744,0.2818634780,1.7237882489
584,12.0214885535,3.4666129504,4.1283490214
585,12.0218525409,1.7791005942,5.6335359311
586,12.0232179101,3.3528802850,9.1288736311
587,12.0280894040,9.6173302893,0.1135038935
588,12.0342114902,9.1234571894,5.2970299447
589,12.0345897561,8.3462812770,4.5709066883
590,12.0397596198,3.2429285873,1.3027802147
591,12.0560655944,3.7071917358,3.1542830625
592,12.0601580220,9.2692844872,7.7218870846
593,12.1325173534,9.1662449320,4.8596675945
594,12.1784940055,8.8865739603,2.5443701622
595,12.1964907191,1.4865906737,4.2774641278
596,12.2065622522,4.7900936757,7.3455605327
597,12.2392287868,0.9969833786,3.2189596379
598,12.2438862782,9.9236492613,3.3675899996
599,12.2533787516,8.1077296673,5.7108221910
600,12.2770210133,4.7254948545,5.0631915909
601,12.2907735058,3.0070075609,5.9903572099
602,12.3044309567,1.6351285313,5.2519285249
603,12.3291014246,6.9171921315,6.8932442306
604,12.3507962354,7.3703750175,3.2588997253
605,12.3535650386,9.6740728263,7.6747514189
606,12.3792597673,1.6877643769,9.6369797157
607,12.3816456690,2.7836203408,3.9180882712
608,12.4345173582,7.2927422709,2.4285189788
609,12.4409887092,9.1808631391,0.8457994935
610,12.4459570753,3.9345058964,1.8387031939
611,12.4923766070,8.5432144111,3.2421764606
612,12.5619916346,2.5396274778,6.4517503019
613,12.5756294854,0.9639761481,0.9623909382
614,12.5783726758,7.0943281029,0.3129212093
615,12.6132981191,7.2322096523,9.0991669226
616,12.6308632585,1.9648407487,5.7652606692
617,12.6490176533,8.6669497879,5.0999193150
618,12.6758737907,9.0529930365,2.0278249431
619,12.6928946527,4.6022740965,3.4570189065
620,12.6932521924,4.9698282822,9.2777332655
621,12.7082273826,3.6846904425,9.5624967928
622,12.7215048863,7.2775650006,5.4823841277
623,12.7282354966,7.2428225667,4.1126528581
624,12.7501520955,0.4393203003,3.7135146815
625,12.7555427826,8.3616842261,0.6279086035
626,12.7588592763,0.0436255125,8.4573413808
627,12.8211446851,6.8524852608,2.8323516072
628,12.8348008102,6.3833211400,6.5549177553
629,12.8562754088,5.0672263771,5.0864185537
630,12.8586302942,5.3370438068,0.1492141720
631,12.8612747905,8.0805747484,2.9451577546
632,12.8637123235,2.7881607406,9.5875168679
633,12.8831644614,9.6463512494,9.2730933738
634,12.8951186347,8.0320116769,3.3997680391
635,12.8994775527,9.6966463089,7.4391235664
636,12.9087147961,3.6613566003,2.5110195892
637,12.9384694909,8.1654515494,6.7059758657
638,12.9404791998,6.7095979013,1.0244237050
639,12.9482076637,5.3068044259,2.7427921498
640,12.9615581668,8.4642735444,8.2729887044
641,12.9617122640,2.9856310331,1.7115303438
642,12.9985023945,4.6707689373,1.7943168511
643,13.0605583930,4.2910786660,1.4779564642
644,13.0615523137,2.1278575922,7.0753372144
645,13.0754260739,9.4312296755,5.2206999452
646,13.0823767002,9.2580301944,4.1686611782
647,13.0898442618,0.9629103216,5.2446279744
648,13.0932282893,3.3788927393,5.5152275237
649,13.0976605218,6.3502120329,7.1530519825
650,13.1235457846,2.4581095857,2.7529329385
651,13.1415703362,4.7954100328,5.2019133440
652,13.1700916842,0.4109353856,9.3574192593
653,13.1959612684,3.5796099778,4.8042855557
654,13.1966859802,3.3874057888,9.9487333991
655,13.2081196469,8.4936773655,4.4938876063
656,13.2189847521,4.3437346917,4.2303414249
657,13.2243428710,7.5964316303,5.6838970108
658,13.2259287190,0.5458188430,7.4178399365
659,13.2381175204,4.8013032871,5.9324097996
660,13.2664944477,8.8059070480,1.3776117529
661,13.2729384666,7.5126571983,2.6041766021
662,13.2774509337,3.4334951127,7.5256460702
663,13.2951530356,3.6584257335,4.1435326693
