death_index,death_time,x,y
117,4.3000839961,2.0016050345,6.0090582102
118,4.3053758099,4.6101758053,1.3417220469
119,4.3445278925,3.3600298338,3.0150460573
120,4.3469871519,4.0481227257,5.8518820437
121,4.3539667301,2.1836154210,7.4429741406
122,4.3632818598,2.2532258388,0.2567379999
123,4.3902908191,6.6239842077,1.2906687793
124,4.4034837811,1.3170920534,8.5616890414
125,4.4508249839,8.5836168389,0.9251570533
126,4.5061590287,3.4253894681,5.3174785890
127,4.5087460752,9.8605893007,5.2975562089
128,4.5815214969,0.9510115217,7.9423631803
129,4.5844817100,8.0387914188,2.9792986033
130,4.6340981190,4.8313246243,2.4388650064
131,4.6349052629,4.2340982510,2.4587053590
132,4.6363583938,0.2312934953,0.4411649033
133,4.7147105084,4.2157328770,2.8115908007
134,4.7276097560,4.7975156428,5.1062687499
135,4.7416510281,1.5621324355,3.4845856567
136,4.7460372630,3.3570899311,0.8684426646
137,4.7612983550,0.4176490365,5.3392789059
138,4.7766984023,4.0005256596,4.8581958731
139,4.7910574003,7.3007242069,2.5975035712
140,4.8187768841,5.7073448340,0.0316936211
141,4.8456922974,3.2242930449,8.5254590089
142,4.8799623666,9.3599812202,9.3785308152
143,4.9466324910,1.5720261902,1.5931576863
144,4.9867145808,5.3918804558,3.1554982364
145,5.0237144590,1.2131219372,8.6465802146
146,5.0373198488,3.9922982050,7.7827839689
147,5.0718526929,9.4170266525,3.3388295189
148,5.0973414297,7.5365583979,8.1617473397
149,5.1110839017,9.0164727647,5.9409679234
150,5.1209961970,7.6439374197,9.5615402538
151,5.1244968407,4.9899401401,2.3637979013
152,5.1403956493,5.6786642858,8.3000363362
153,5.1410927898,0.8376151440,5.2322592746
154,5.1688357426,5.5137694426,0.3365513827
155,5.2013129654,4.0972361474,6.0078869179
156,5.2053626334,8.3153344217,7.7843891481
157,5.2308517698,6.1674398705,0.5609976489
158,5.2322960192,1.4264025588,1.1048918982
159,5.2340265958,0.8863150972,1.3728577873
160,5.2381978872,1.3402956344,4.4263165271
161,5.2521844165,6.2039999833,3.3244374981
162,5.2765747358,7.4368986805,9.8817803450
163,5.2927086538,5.3997624255,8.3066512602
164,5.3067862326,4.5401933295,7.2174301236
165,5.3312551319,7.9610812014,6.5258615447
166,5.3419372108,2.7795556941,2.0979948686
167,5.3693443510,8.3152077679,4.6074426368
168,5.4032913801,2.0665459111,0.2994581337
169,5.4149399628,9.4322123100,6.2058363784
170,5.4238050359,0.9461289860,9.3293085985
171,5.4311263930,8.4389120294,1.2931654840
172,5.4339494197,5.4992849683,3.5112508369
173,5.4643827209,9.4527644201,2.2693877043
174,5.4867567919,4.5470982224,6.0696488548
175,5.5487827195,4.5903937550,9.6416125660
176,5.5629125367,0.7495432121,9.3224140895
177,5.5655321574,3.2317690465,2.1841040406
178,5.5845227577,0.3487452820,2.3143616184
179,5.5921880226,1.0672240556,3.5848903988
180,5.5971249049,1.7087530838,3.2353101920
181,5.6054771245,5.1387003336,1.9322587139
182,5.6057829664,8.8747721221,8.7471459469
183,5.6073220271,7.1890807193,2.6568126958
184,5.6128997504,2.1088767335,8.6702927934
185,5.6364467144,3.9863707457,0.7085695513
186,5.6447875668,8.7629975486,0.9551674824
187,5.6787966386,4.7088074605,0.9579726816
188,5.6986238953,1.0207047607,6.4354613909
189,5.7228535866,5.7429775698,3.5934868035
190,5.7325262687,0.3754707240,6.1842217038
191,5.7528581533,6.7538071505,1.8474513467
