death_index,death_time,x,y
469,23.2301966379,0.5049200172,8.0862142994
470,23.2537308365,2.5005477846,5.2982488606
471,23.3131480640,5.2330202699,4.1913393291
472,23.3914774928,9.7188257581,2.5599357801
473,23.3958469054,5.1366198559,2.7119350439
474,23.4065738483,7.5471306592,1.0523907388
475,23.4523435194,4.0372254239,4.8762768359
476,23.4596159588,0.1740436283,4.7880746343
477,23.5541838652,0.8036254235,0.5578215260
478,23.5646709825,5.3420473316,2.4818392994
479,23.6273697657,0.1594746159,6.1708650805
480,23.6633155734,0.4490598141,2.6301390435
481,23.7250419811,1.9237687902,0.4635166566
482,23.7634823356,5.8993738059,2.4648504208
483,23.7914881516,5.6866124789,1.1506536685
484,23.9630479722,2.0540748162,5.3111691583
485,23.9847491139,1.2094724432,1.3071352161
486,24.0371471477,1.7782169716,4.3806794569
487,24.1041259167,5.1032782264,5.0375878687
488,24.1537503081,0.9685564569,9.0930555429
489,24.2000625414,0.3232803387,7.9459376906
490,24.2395538649,0.0785799897,6.9684405878
491,24.2986836377,6.4009455653,1.0176491751
492,24.3007527141,6.9875798941,1.3731346836
493,24.4596461178,9.7539049520,4.4244232249
494,24.7014721762,6.9917190500,1.7296791480
495,24.7116692681,0.7452728732,2.0339784529
496,24.7155694279,7.4745540194,1.6305365566
497,24.7397889421,0.0864465471,2.7312267401
498,24.7631220908,3.9046414158,4.1930961701
499,24.8159447549,1.6734220138,5.3073307029
500,24.8989168543,1.0339631264,7.5162500124
501,24.9156489858,2.2515327309,6.2896341010
502,24.9429084415,1.0865145435,5.5719230864
503,24.9827150266,4.6386038341,7.9507581386
504,25.0332583783,4.1349844109,8.4546539307
505,25.0857810877,7.3744654376,3.1164529242
506,25.0948097179,2.1533062730,8.5875199852
507,25.1679537189,9.7964250819,3.1309745489
508,25.2029777715,5.3648768389,3.8182235217
509,25.2343882543,6.2955490147,2.0708138414
510,25.2633247109,9.7441661288,9.8817972304
511,25.2788172928,7.9647577897,0.7600304419
512,25.3742948733,7.4511214318,2.7329320179
513,25.3918970470,0.0713232303,5.9603820078
514,25.4680674683,4.6840703507,2.2258199844
515,25.4794609699,4.3497199434,5.7473412989
516,25.5802827313,0.3917247620,8.7866431385
517,25.6199111615,6.8139164747,0.8774164570
518,25.6253759183,1.0291123129,1.3383305452
519,25.6630058138,7.2145085595,0.3722995510
520,25.6830223878,3.4354228697,6.8584562092
521,25.6947412972,8.5047216652,6.7789809676
522,25.7882557822,9.2868402591,5.6256533759
523,25.7976857533,5.0272349909,6.6344161277
524,25.8205089513,9.1902757619,9.8160429076
525,25.8917599522,6.8592382763,9.0826202339
526,25.8929646852,8.1099050973,7.6200442800
527,25.8946821001,0.3804057380,3.1115485545
528,25.9015294434,4.1471475990,0.9829731044
529,25.9046747906,0.8755099215,5.4842180983
530,25.9153548272,5.5443447034,7.2252405966
531,25.9191640877,5.2555707558,4.8895880741
532,25.9204884541,3.9784781091,9.8163555889
533,25.9330013354,2.5375330108,6.7499603406
534,25.9341735745,4.2884153677,7.2672101927
535,25.9359127129,2.4796982203,1.4306313638
536,25.9378289536,4.8446559901,7.0942476641
537,25.9588506869,9.2608396267,4.3806292018
538,25.9666599740,3.6148207599,1.8680334846
539,26.0108020686,8.6104230481,8.3755828547
540,26.0445989827,7.2931256371,4.4586940136
541,26.0862655088,6.7313866716,4.1537591542
542,26.1178114600,4.0526779161,5.5155217769
543,26.1198122323,5.5649035560,7.7855544130
544,26.1957337222,4.9607293194,7.5002949082
545,26.1959443088,3.4916924167,5.5163027387
546,26.2717979703,6.4563177037,0.3364560765
547,26.2979272478,0.4513744867,3.9833960611
548,26.4521560836,8.7382329671,3.5082518710
549,26.4664154823,9.7157234403,4.9522885735
550,26.4807631786,5.0912415827,6.6828097343
551,26.4822093850,4.7099136138,3.4420104479
552,26.4830319179,8.7064145905,4.9543712543
553,26.5815316206,7.4735595571,1.9473240010
554,26.5952885302,8.1729739642,2.3738055142
555,26.6435956984,7.8954580974,5.0572366361
556,26.6947770351,5.7499271923,6.0535318250
557,26.6991463596,7.2076440436,0.1130533936
558,26.7425337117,5.7331419146,0.1136038629
559,26.7661699033,2.6812705425,5.3186158731
560,26.7664863681,6.2967352557,2.8927603634
561,26.7872056744,0.6999509402,0.2116623363
562,26.8047529961,6.1094452648,4.2447384699
563,26.8081134893,1.6898996279,2.9218306367
564,26.8624548304,9.4540387963,0.3678401014
565,26.8657435009,6.3649068564,3.0890782167
566,26.9014914386,2.3694565748,3.9816634525
567,26.9369046450,9.9470677800,3.0104357943
568,27.0655334823,5.4189918863,4.0872804609
569,27.0804098871,5.9702675240,3.2147255108
570,27.1356559634,9.7112589887,3.4831837637
571,27.1441059084,2.4103518903,6.8148251327
572,27.1518066262,5.0824347195,5.0503801612
573,27.2330980150,7.9221955015,3.4538109581
574,27.2503619640,4.7474682291,6.7996179823
575,27.2896678413,8.0442369260,7.5773173416
576,27.3179360383,8.4743681283,1.4057381801
577,27.3721697637,7.3658247155,3.3052077845
578,27.3733286871,6.7417874963,6.5366959813
579,27.3791484243,9.2909714768,8.4607441455
580,27.3936241662,6.4122345603,8.1284154387
581,27.3949773628,6.6246256784,8.9910207453
582,27.4150059640,5.3959824336,0.5003706949
583,27.4182908032,7.7403868248,6.5388306169
584,27.4370523963,0.9942855562,8.0287901789
585,27.4507296326,0.6277755059,3.7064974226
586,27.5043783726,0.0954191292,2.4286656088
587,27.5298486229,1.9364815505,8.5474112259
588,27.5475857423,0.1586733449,7.9762937928
589,27.5500643888,9.7103401045,1.6807998908
590,27.5878736166,0.0862756444,2.0005015156
