death_index,death_time,x,y
460,11.0639168299,8.1204718984,3.6076497668
461,11.1115709110,6.2606426360,2.4720813227
462,11.1255607198,8.1055205730,1.1766238349
463,11.1354234976,1.8376644595,1.9413160813
464,11.1650455960,8.3416006988,3.4222213042
465,11.1722692750,3.4920772116,1.7529679941
466,11.1789214814,6.9927256635,3.5195652467
467,11.1866830721,9.4747469393,4.9744742197
468,11.1931636658,9.7262254993,3.8488372916
469,11.2227085279,4.8548008587,7.1791748727
470,11.2231285813,3.6301544833,1.7845762932
471,11.2235389944,3.7795731909,2.3835954260
472,11.2313259562,8.9764143158,3.8386954697
473,11.2470075590,9.7314712216,2.8016476794
474,11.2698304773,6.7524866987,2.4492848457
475,11.2737920746,1.3220758617,2.6555409832
476,11.3697981261,6.7528055228,4.3530188112
477,11.3755026602,6.9064902362,8.1884902513
478,11.3933117559,7.5023352088,2.4457386728
479,11.4324810755,8.3561219159,3.1963300551
480,11.4528096830,2.4983247647,0.4638703328
481,11.4907153930,9.7287812815,1.5821379415
482,11.5012003270,4.6893593833,1.9719607591
483,11.5161241227,0.9810604645,1.6152570331
484,11.5450940089,0.8511204521,0.3646432548
485,11.5667003400,9.5961544552,7.4354678132
486,11.6063027149,8.7372437496,9.9112002932
487,11.6527757947,9.0917760046,0.7346338128
488,11.6566265189,9.6180000346,8.2006985761
489,11.6896464002,0.5982327625,1.8048598649
490,11.6959528881,7.4562010065,2.1416298355
491,11.7326659498,7.7760301718,1.5906068236
492,11.7682653561,5.5713587712,3.1064102964
493,11.8057151955,7.2998643781,9.9150039234
494,11.8172283931,8.0457379399,3.5460379938
495,11.8447479335,4.9467042831,6.3730645372
496,11.8638087610,9.2190077084,8.7936963278
497,11.8921065760,8.6130497513,0.9630184531
498,11.9265083027,5.5207100781,9.1850614102
499,11.9538589695,8.7456844910,6.9101351796
500,11.9979701846,4.8765601482,7.1956592067
501,12.0158962840,8.7037440360,1.2989345845
502,12.0376980264,8.7489563009,2.8781172233
503,12.0445609771,7.6629144516,3.3341630162
504,12.0524563478,0.0198771805,1.0352981835
505,12.0531603041,8.6256840288,7.4618298649
506,12.0640863232,4.0272766337,1.8179341668
507,12.0939976649,7.4856002338,5.2744564049
508,12.1003126497,4.7123430173,1.4607001809
509,12.1188682346,5.5983585956,9.2046860288
510,12.1338178614,7.8743809672,0.5347290425
511,12.1400481621,5.6544042747,6.6468057908
512,12.1410045807,1.4146943718,6.1506187814
513,12.1479848288,5.8569907757,9.2780821482
514,12.1546346820,8.9635735482,1.4964314568
515,12.1670644945,0.5462124509,0.9324864379
516,12.2149182274,5.0069035391,7.5653558286
517,12.2303204954,1.9674673389,2.1794099287
518,12.2376361214,9.6719422060,6.4367995439
519,12.2876419130,0.7971344323,4.7645818274
520,12.3070973802,7.4962051731,5.1136260959
521,12.3588073437,8.1446285496,2.2633547737
522,12.3800109474,9.4980956157,3.8260525710
523,12.3890150394,0.0448903114,8.9734620411
524,12.3937003508,7.9046825337,0.2891977642
525,12.3965729589,0.5034853119,9.6724500152
526,12.4195427172,9.9020789461,1.1969297007
527,12.4252219841,8.8830783386,6.7687018779
528,12.4759944151,9.3408617757,9.1999403861
529,12.4984444266,5.0427299328,1.3123033556
530,12.5329703887,8.1860747820,1.2100515124
531,12.5462267468,6.1583339171,1.1234284054
532,12.5520972437,6.8378193244,1.6129113932
533,12.6065136549,7.1659158001,6.0190959870
534,12.6341551905,9.2595209864,1.9375561516
535,12.7608372375,4.0489492698,2.0262201615
536,12.7694847749,5.4694086732,0.3979506831
537,12.9350494409,5.2102221264,8.1457454638
538,12.9582415826,5.3778432139,8.0572787622
539,13.0369943616,8.2207830244,4.4605650752
540,13.0550457139,9.5480937055,1.9390114438
541,13.0732610524,4.7928669537,8.0590940511
542,13.1967926482,8.9776312350,6.8470417823
543,13.2000994730,9.3287592584,2.0881446074
544,13.2910119632,9.6508558981,4.1654606419
545,13.2910995469,9.0267209360,8.0886831480
546,13.3558160212,7.7681792442,4.1440376243
547,13.3662271719,8.0035481192,1.4633146478
548,13.3791203615,9.3801026513,3.0867415678
549,13.3917486161,2.3094077990,8.5099663806
550,13.4056990876,8.7924779413,1.7269242006
551,13.4454376705,8.7359659871,0.9700452693
552,13.5099322487,9.7648997950,2.1639377688
553,13.5189939743,7.8194616753,2.2848041223
554,13.5620279480,9.7236640460,0.4900965058
555,13.5629962302,8.7993356512,0.3051209424
556,13.5803806238,6.1929430343,4.4781272353
557,13.6066737344,8.9188509853,3.4841122885
558,13.7065017337,7.0939093246,0.4074227846
559,13.7463447504,7.8455894280,8.3259179048
560,13.7486831874,4.4724571521,1.9078239834
561,13.8090951445,9.4205213419,5.8859696038
562,13.8354144165,7.6355058415,9.7504334427
563,13.8459657874,8.7521322783,5.4574362487
564,13.8680292596,4.1297164934,1.2534362404
565,13.8952589647,7.3930611891,2.5022696872
566,13.8978441903,4.3196365200,0.1502161544
567,13.9055532300,5.0974043822,8.9993594013
568,13.9154601249,4.7741958059,1.2780759971
569,13.9190757164,5.3769885801,5.9528308727
570,13.9395884761,7.4617052884,3.7683583206
571,13.9639306272,7.0824434569,4.1998189759
572,13.9767787445,5.2358561915,0.4812489626
573,13.9976781460,7.2808065764,1.6443986953
574,14.0109643656,5.2610158434,4.2976704654
575,14.0135270929,5.9473714626,4.0992021896
576,14.0416741440,6.1194117773,5.2946300573
577,14.0628636935,8.8959586200,2.3189721805
578,14.1274035137,8.0907695240,7.9841416156
579,14.1961917138,9.8324576698,6.4236607617
580,14.1976265292,4.6860479963,6.3814864968
581,14.2144455628,9.2303245547,8.1992328508
582,14.2267651939,3.9576228237,1.4440700508
583,14.2349174548,0.3892017039,9.7452607539
584,14.2411521760,8.4865431657,3.8144243587
585,14.2636299855,6.9428526696,5.7184170538
586,14.2681841574,6.2413791663,3.5354355277
587,14.2772042703,8.5574026468,9.1873529456
588,14.4024935984,6.8468006847,9.6504554506
589,14.4120388813,8.0587068446,5.6165024495
590,14.4320214790,2.4946935640,8.9695081012
591,14.4417627859,6.4952010106,2.3686213060
592,14.4756505078,2.3440180875,8.4422313279
593,14.4846283380,6.1901901690,6.4537586783
594,14.5256289398,1.4997818422,9.2868415462
595,14.5686013374,2.2615924846,9.3777889569
596,14.6028670993,4.7851820158,4.3716810424
597,14.6243919508,9.9305212826,2.9871998837
598,14.6402412596,7.1241612459,5.9094405028
599,14.6433920179,6.7208634651,5.5516394600
